zip_code,neighborhood,property_type,room_type,accommodates,bedrooms,beds,minimum_nights,rating,price,longitude,latitude,total_reviews,availability_365
78702,Holly,Entire bungalow,Entire home/apt,2,1,1,30,5.0,125,-97.71649,30.25238,2,328
78702,Holly,Entire bungalow,Entire home/apt,2,1,1,30,5.0,125,-97.71751,30.25131,1,349
78704,Zilker,Entire home,Entire home/apt,6,3,4,2,5.0,250,-97.74654,30.24872,3,0
78704,Travis Heights,Entire rental unit,Entire home/apt,4,2,2,2,4.88,95,-97.7423,30.2386,8,0
78741,Travis Heights,Entire townhouse,Entire home/apt,4,2,4,3,5.0,138,-97.71714,30.23122,5,67
78705,Northeast Alexandria,Entire townhouse,Entire home/apt,14,6,8,2,4.93,810,-97.74192,30.2968,0,353
78745,Northeast Alexandria,Entire rental unit,Entire home/apt,10,4,6,2,4.93,582,-97.77116,30.21225,0,360
78723,Northeast Alexandria,Entire rental unit,Entire home/apt,10,4,6,2,4.93,552,-97.70362,30.31846,0,358
78723,Northeast Alexandria,Entire rental unit,Entire home/apt,10,4,6,2,4.93,552,-97.70243,30.31828,0,361
78746,Northeast Alexandria,Entire rental unit,Entire home/apt,12,4,6,2,4.93,547,-97.787,30.25953,0,327
78745,Northeast Alexandria,Entire rental unit,Entire home/apt,9,3,5,2,4.93,543,-97.77264,30.21091,0,358
78745,Northeast Alexandria,Entire rental unit,Entire home/apt,9,3,5,2,4.93,543,-97.77263,30.21093,0,345
78750,Northeast Alexandria,Entire rental unit,Entire home/apt,10,3,5,2,4.93,479,-97.79467,30.37027,0,334
78750,Northeast Alexandria,Entire rental unit,Entire home/apt,8,3,4,2,4.93,479,-97.79326,30.36851,0,354
78745,Northeast Alexandria,Entire rental unit,Entire home/apt,8,2,4,2,4.93,439,-97.77188,30.2128,0,357
78741,Northeast Alexandria,Entire rental unit,Entire home/apt,8,2,4,2,4.93,406,-97.72591,30.23389,0,361
78741,Northeast Alexandria,Entire rental unit,Entire home/apt,8,2,4,2,4.93,406,-97.72392,30.23534,0,363
78705,Northeast Alexandria,Entire townhouse,Entire home/apt,7,3,4,2,4.93,339,-97.741,30.294842,0,355
78705,Northeast Alexandria,Entire townhouse,Entire home/apt,7,3,4,2,4.25,267,-97.74087,30.29504,8,356
78705,Northeast Alexandria,Entire rental unit,Entire home/apt,7,3,4,2,5.0,251,-97.74232,30.29671,1,356
78723,Northeast Alexandria,Entire townhouse,Entire home/apt,5,2,3,2,4.93,206,-97.701675,30.316656,0,365
78746,Northeast Alexandria,Entire rental unit,Entire home/apt,6,2,3,2,5.0,204,-97.788635,30.258116,1,336
78750,Northeast Alexandria,Entire rental unit,Entire home/apt,4,2,2,2,4.78,195,-97.79521,30.36807,9,314
78723,Northeast Alexandria,Entire rental unit,Entire home/apt,5,2,3,2,4.93,195,-97.70249,30.31633,0,361
78723,Northeast Alexandria,Entire rental unit,Entire home/apt,5,2,3,2,4.93,194,-97.70324,30.317533,0,363
78750,Northeast Alexandria,Entire rental unit,Entire home/apt,6,2,3,2,4.5,190,-97.79457,30.36834,2,334
78750,Northeast Alexandria,Entire rental unit,Entire home/apt,4,2,2,2,4.17,185,-97.79333,30.37007,6,362
78723,Northeast Alexandria,Entire rental unit,Entire home/apt,5,2,3,2,4.93,181,-97.70371,30.318192,0,360
78750,Northeast Alexandria,Entire rental unit,Entire home/apt,4,2,2,2,5.0,180,-97.795,30.36989,1,364
78750,Northeast Alexandria,Entire rental unit,Entire home/apt,4,2,2,2,4.33,180,-97.79386,30.37008,3,364
78723,Northeast Alexandria,Entire rental unit,Entire home/apt,5,2,3,2,4.93,180,-97.70376,30.31747,0,351
78723,Northeast Alexandria,Entire townhouse,Entire home/apt,5,2,3,2,4.93,180,-97.70216,30.31806,0,362
78723,Northeast Alexandria,Entire townhouse,Entire home/apt,5,2,3,2,4.93,180,-97.70204,30.317692,0,358
78745,Northeast Alexandria,Entire rental unit,Entire home/apt,5,2,3,2,4.93,180,-97.77143,30.21279,0,358
78750,Northeast Alexandria,Entire rental unit,Entire home/apt,6,2,3,2,4.0,177,-97.79317,30.36878,2,324
78745,Northeast Alexandria,Entire rental unit,Entire home/apt,5,2,3,2,4.93,176,-97.77134,30.21235,0,360
78745,Northeast Alexandria,Entire rental unit,Entire home/apt,5,2,3,2,5.0,176,-97.77322,30.212107,2,363
78723,Northeast Alexandria,Entire townhouse,Entire home/apt,5,2,3,2,4.93,173,-97.7032,30.31831,0,361
78723,Northeast Alexandria,Entire townhouse,Entire home/apt,5,2,3,2,4.93,172,-97.70254,30.31638,0,357
78746,Northeast Alexandria,Entire rental unit,Entire home/apt,6,2,3,2,4.67,171,-97.7869,30.2592,3,348
78723,Northeast Alexandria,Entire rental unit,Entire home/apt,5,2,3,2,5.0,170,-97.70173,30.31778,1,182
78745,Northeast Alexandria,Entire rental unit,Entire home/apt,5,2,3,2,4.67,170,-97.77156,30.21283,3,362
78745,Northeast Alexandria,Entire rental unit,Entire home/apt,5,2,3,2,4.93,170,-97.77273,30.21288,0,346
78746,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,4.4,168,-97.78761,30.2579,5,348
78746,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,4.67,167,-97.78879,30.25975,3,364
78750,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,5.0,152,-97.79432,30.36808,2,362
78750,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,4.93,152,-97.7932,30.36837,0,363
78750,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,4.5,152,-97.79464,30.36824,2,357
78750,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,4.0,152,-97.7951,30.36941,1,362
78746,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,4.71,147,-97.7875,30.25795,7,357
78746,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,4.93,140,-97.78877,30.25956,0,360
78746,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,5.0,138,-97.7871,30.258516,2,360
78745,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,4.6,115,-97.77285,30.21106,5,357
78745,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,4.33,112,-97.77166,30.21053,3,361
78745,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,4.67,112,-97.77132,30.21119,6,363
78745,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,4.5,112,-97.77168,30.21092,2,355
78745,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,4.75,112,-97.77295,30.21255,8,360
78741,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,4.75,111,-97.7239,30.23341,8,364
78741,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,5.0,111,-97.72565,30.23548,3,362
78741,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,4.33,109,-97.72393,30.23363,3,363
78741,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,4.93,109,-97.72361,30.23415,0,361
78741,Northeast Alexandria,Entire rental unit,Entire home/apt,4,1,2,2,4.6,109,-97.72444,30.23557,5,364
78745,West Congress,Entire guesthouse,Entire home/apt,2,1,1,1,4.89,115,-97.78412,30.19302,71,167
78749,Oak Hill,Entire townhouse,Entire home/apt,6,2,3,2,4.61,210,-97.84936,30.23273,210,73
78749,Oak Hill,Entire townhouse,Entire home/apt,4,1,1,2,4.63,164,-97.84927,30.23468,40,2
78758,Village At Walnut Creek,Entire home,Entire home/apt,4,2,2,30,5.0,118,-97.69672,30.41209,11,215
78758,Village At Walnut Creek,Entire home,Entire home/apt,6,3,4,30,5.0,105,-97.69877,30.41186,4,229
78705,Central Austin,Shared room in rental unit,Shared room,2,1,1,3,4.93,40,-97.74604,30.28754,0,0
78704,Bouldin Creek,Entire home,Entire home/apt,14,5,8,3,5.0,1587,-97.75482,30.258995,40,286
78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,3,1,1,1,5.0,116,-97.72698,30.232141,1,164
78749,Circle C,Private room in home,Private room,2,1,1,1,5.0,87,-97.88686,30.21722,116,335
78749,Circle C,Entire home,Entire home/apt,5,2,3,1,4.93,191,-97.88694,30.21697,0,0
78701,Rainey Street,Entire rental unit,Entire home/apt,2,1,1,1,3.33,100,-97.73799,30.2566,3,0
78721,MLK,Entire home,Entire home/apt,8,3,3,1,4.9,247,-97.69055,30.27961,73,59
78727,Milwood,Entire home,Entire home/apt,6,3,4,3,5.0,500,-97.72683,30.42695,1,0
78703,Old Enfield,Entire home,Entire home/apt,2,1,1,2,4.83,200,-97.75031,30.29525,6,0
78722,Upper Boggy Creek,Entire guesthouse,Entire home/apt,6,2,2,4,4.9,182,-97.71838,30.28133,83,48
78704,McManus,Entire home,Entire home/apt,8,4,4,2,4.93,329,-97.77835,30.254776,0,158
78702,McManus,Entire home,Entire home/apt,4,2,2,1,4.93,201,-97.732994,30.25375,0,159
78705,University of Texas at Austin,Entire rental unit,Entire home/apt,4,1,1,3,4.0,59,-97.74849,30.28708,2,0
78704,Barton Hills,Entire condo,Entire home/apt,4,1,2,3,5.0,150,-97.7765,30.26047,3,150
78730,The Woods Of Greenshores,Entire home,Entire home/apt,6,3,3,2,4.93,1100,-97.82777,30.33447,0,173
78704,Barton Hills,Entire home,Entire home/apt,6,2,3,3,5.0,500,-97.7737,30.25891,1,0
78744,Southeast Austin,Entire home,Entire home/apt,8,3,3,2,4.5,235,-97.75257,30.20274,4,189
78701,Downtown Austin,Entire rental unit,Entire home/apt,6,2,3,1,4.93,279,-97.7474,30.271624,0,74
78702,East Downtown,Entire condo,Entire home/apt,2,1,1,7,4.89,116,-97.72834,30.2684,89,85
78758,North Burnet,Private room in townhouse,Private room,2,1,1,1,4.6,33,-97.69812,30.36733,5,0
78744,McKinney,Entire home,Entire home/apt,12,4,5,1,4.94,765,-97.71722,30.1508,32,257
78734,Lakeway,Entire home,Entire home/apt,12,6,6,3,4.94,2114,-97.95661,30.34777,33,353
78734,Lakeway,Entire home,Entire home/apt,16,5,5,1,4.93,1000,-97.9577,30.34797,0,0
78705,University of Texas at Autin,Private room in rental unit,Private room,1,1,1,5,5.0,28,-97.73646,30.29772,4,0
78704,Zilker,Entire home,Entire home/apt,4,2,2,10,4.88,596,-97.75384,30.25953,17,172
78704,Galindo,Entire home,Entire home/apt,10,5,6,4,4.87,434,-97.76897,30.23272,84,168
78728,Wells Branch,Private room in home,Private room,2,1,1,1,4.94,45,-97.69006,30.44955,270,53
78729,Bancroft Woods,Private room in rental unit,Private room,2,1,1,2,5.0,64,-97.74959,30.442747,2,100
78704,South Lamar,Entire condo,Entire home/apt,2,1,1,1,5.0,70,-97.78231,30.23655,8,0
78721,MLK 183,Private room in rental unit,Private room,2,1,1,2,4.93,65,-97.6888,30.2625,0,0
78733,Padre Island,Entire home,Entire home/apt,8,2,5,2,4.84,459,-97.85958,30.35439,61,344
78744,McKinney,Entire rental unit,Entire home/apt,2,1,1,2,5.0,100,-97.77742,30.17847,1,0
78702,Costa Mesa,Entire home,Entire home/apt,6,2,3,3,5.0,228,-97.72796,30.26834,19,213
78728,Costa Mesa,Entire home,Entire home/apt,6,2,2,2,4.82,194,-97.68233,30.44279,11,352
78702,Costa Mesa,Entire home,Entire home/apt,6,2,3,3,5.0,184,-97.71153,30.26451,5,10
78704,Bouldin Creek,Entire home,Entire home/apt,5,3,3,3,4.69,321,-97.75209,30.2455,13,2
78737,Barton Creek,Entire home,Entire home/apt,10,4,5,2,5.0,525,-97.95222,30.17885,25,0
78729,Milwood,Entire home,Entire home/apt,6,4,3,5,4.79,180,-97.755,30.45886,14,331
78704,Greater South River City,Entire condo,Entire home/apt,4,1,1,2,4.88,302,-97.74549,30.25008,17,361
78744,McKinney,Private room in home,Private room,2,1,1,1,5.0,56,-97.71569,30.143885,4,45
78733,Barton Creek,Entire home,Entire home/apt,16,14,21,2,5.0,4999,-97.86513,30.31377,8,164
78733,Barton Creek,Entire home,Entire home/apt,16,9,14,3,5.0,2249,-97.86544,30.31461,63,272
78733,Barton Creek,Entire home,Entire home/apt,12,5,7,2,5.0,1999,-97.86515,30.31179,6,152
78717,Avery Ranch,Private room in home,Private room,3,3,3,180,0.0,45,-97.80021,30.49117,1,0
78704,Galindo,Entire home,Entire home/apt,7,3,6,2,4.93,350,-97.7701,30.23302,0,0
78703,Clarksville,Entire condo,Entire home/apt,6,2,2,30,5.0,150,-97.75263,30.27884,1,232
78701,Downtown Austin,Entire condo,Entire home/apt,5,2,2,2,5.0,185,-97.74899,30.2765,2,0
78748,Shady Hollow,Entire home,Entire home/apt,6,2,3,1,4.78,171,-97.82787,30.15973,122,3
78748,Great Oaks At Slaughter Creek,Entire home,Entire home/apt,6,3,4,1,4.92,200,-97.83623,30.1605,39,13
78744,Martinshore,Entire home,Entire home/apt,4,2,2,2,4.89,168,-97.70262,30.19319,9,0
78758,North Burnet,Entire rental unit,Entire home/apt,4,1,1,1,5.0,159,-97.72369,30.39629,11,199
78727,Northrop,Private room in home,Private room,1,1,1,30,4.93,42,-97.69607,30.42117,0,66
78727,Northrop,Private room in home,Private room,1,1,1,30,4.93,36,-97.69587,30.423368,0,288
78727,Northrop,Private room in home,Private room,1,1,1,30,5.0,31,-97.69569,30.423386,1,357
78704,Bouldin Creek,Entire guesthouse,Entire home/apt,4,1,2,1,5.0,108,-97.75538,30.25539,26,236
78741,Montopolis,Private room,Private room,1,1,1,1,4.5,35,-97.7248,30.22242,2,0
78745,South Austin,Entire home,Entire home/apt,11,4,6,3,4.75,655,-97.79474,30.20682,4,229
78722,University of Texas at Autin,Private room in rental unit,Private room,2,1,3,2,5.0,46,-97.72096,30.29033,3,0
78705,University of Texas at Autin,Entire rental unit,Entire home/apt,2,1,1,2,4.89,39,-97.74179,30.29471,10,0
78705,West Campus,Private room in rental unit,Private room,3,1,1,1,5.0,115,-97.7497,30.28805,1,0
78724,Colony Park,Entire villa,Entire home/apt,13,4,8,3,4.88,1200,-97.61489,30.27287,34,195
78722,Upper Boggy Creek,Entire rental unit,Entire home/apt,5,2,2,5,4.93,300,-97.71767,30.28318,0,0
78705,University of Texas at Autin,Entire rental unit,Entire home/apt,2,1,1,3,4.68,125,-97.74144,30.29431,79,0
78717,Central Austin,Entire home,Entire home/apt,2,1,2,30,4.93,160,-97.790565,30.486345,0,162
78705,Central Austin,Entire rental unit,Entire home/apt,2,1,1,30,4.93,155,-97.75043,30.29087,0,279
78723,University Hills,Entire home,Entire home/apt,8,3,5,2,5.0,175,-97.66984,30.31914,10,0
78723,University Hills,Entire home,Entire home/apt,5,3,3,60,5.0,110,-97.67019,30.3196,1,0
78703,Clarksville,Entire home,Entire home/apt,4,2,2,2,4.78,308,-97.7543,30.27772,18,78
78703,Clarksville,Private room in home,Private room,2,1,1,2,4.97,126,-97.75654,30.2802,140,70
78702,Chestnut,Entire home,Entire home/apt,7,3,4,4,4.8,244,-97.71967,30.27884,10,139
78751,Central Austin,Entire home,Entire home/apt,2,1,1,2,4.88,204,-97.71774,30.30217,34,152
78749,Tarrytown,Private room in home,Private room,2,1,1,2,5.0,87,-97.83585,30.2104,4,0
78703,Tarrytown,Private room in rental unit,Private room,2,1,1,3,5.0,59,-97.7702,30.28986,12,0
78744,Southeast Austin,Entire home,Entire home/apt,4,1,1,2,5.0,110,-97.69403,30.20095,1,350
78745,Westgate,Entire guesthouse,Entire home/apt,3,1,1,3,4.97,128,-97.7943,30.22988,69,138
78704,Zilker,Entire home,Entire home/apt,6,2,2,2,4.99,126,-97.77565,30.25052,169,291
78704,Greater South River City,Entire rental unit,Entire home/apt,4,1,2,1,4.6,204,-97.74955,30.25082,45,46
78751,Hyde Park,Entire rental unit,Entire home/apt,2,1,1,1,4.58,60,-97.72857,30.30921,14,0
78748,Shady Hollow,Private room in rental unit,Private room,2,2,2,2,3.0,45,-97.79415,30.14992,1,0
78725,Hornsby Bend,Entire guesthouse,Entire home/apt,4,1,2,2,5.0,171,-97.67106,30.26185,121,50
78702,East Downtown,Entire bungalow,Entire home/apt,6,3,3,2,4.91,464,-97.7172,30.26374,44,108
78723,Windsor Park,Entire home,Entire home/apt,7,3,3,4,4.94,675,-97.69379,30.30797,16,339
78747,Onion Creek,Entire condo,Entire home/apt,9,3,5,2,5.0,450,-97.79537,30.13847,16,0
78741,East Riverside - Oltorf,Entire home,Entire home/apt,6,2,3,1,5.0,428,-97.73226,30.23589,41,242
78702,Holly,Entire rental unit,Entire home/apt,5,2,2,2,5.0,220,-97.72069,30.26176,1,0
78704,Zilker,Entire condo,Entire home/apt,3,1,1,2,4.67,125,-97.76486,30.26413,6,0
78725,Austins' Colony,Entire home,Entire home/apt,5,3,4,3,4.57,259,-97.58779,30.23684,7,318
78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,3,1,1,2,4.73,88,-97.72898,30.228523,15,134
78722,East Riverside - Oltorf,Entire rental unit,Entire home/apt,4,2,2,2,4.93,117,-97.717285,30.285599,0,355
78739,Circle C,Private room in home,Private room,4,2,3,1,5.0,34,-97.87233,30.15793,1,0
78734,Hudson Harbor,Entire home,Entire home/apt,6,2,4,2,4.94,345,-97.9226,30.42949,17,87
78734,Hudson Harbor,Entire bungalow,Entire home/apt,4,1,2,2,4.96,183,-97.93188,30.38219,67,170
78734,Hudson Harbor,Entire bungalow,Entire home/apt,4,1,1,2,4.93,169,-97.9335,30.38327,168,164
78734,Hudson Harbor,Entire bungalow,Entire home/apt,4,1,1,2,4.91,169,-97.93212,30.38404,118,173
78734,Hudson Harbor,Entire bungalow,Entire home/apt,2,1,1,2,4.96,149,-97.93313,30.38344,103,164
78704,Greater South River City,Entire condo,Entire home/apt,2,1,2,1,4.86,89,-97.74886,30.237383,50,54
78704,Greater South River City,Entire condo,Entire home/apt,2,1,2,1,4.76,163,-97.74796,30.23857,29,81
78739,Circle C,Private room in home,Private room,4,1,2,1,4.93,1000,-97.89554,30.18996,0,0
78746,Westlake Highlands,Entire home,Entire home/apt,6,3,3,2,5.0,850,-97.79888,30.3149,2,136
78746,Westlake Highlands,Entire home,Entire home/apt,4,2,2,2,4.75,400,-97.7987,30.31724,24,69
78746,Westlake Highlands,Entire home,Entire home/apt,2,1,1,2,5.0,314,-97.79879,30.31675,35,46
78734,Central East Austin,Entire home,Entire home/apt,13,5,8,2,4.67,1484,-97.95833,30.38421,6,276
78741,Montopolis,Private room in home,Private room,1,1,1,30,4.97,55,-97.70423,30.22373,58,300
78741,Montopolis,Private room in home,Private room,1,1,1,30,4.96,47,-97.70425,30.22252,84,226
78726,Steiner Ranch,Entire rental unit,Entire home/apt,2,1,1,4,4.93,40,-97.84355,30.4208,0,0
78758,North Austin Civic Association,Private room in home,Private room,2,1,1,1,4.93,75,-97.70782,30.37304,0,364
78704,Zilker,Entire home,Entire home/apt,9,2,5,3,5.0,800,-97.76381,30.25804,1,0
78733,Austin_Hills_Lake_Estates,Entire home,Entire home/apt,7,3,3,30,4.93,220,-97.86708,30.34797,0,358
78741,Pleasant Valley,Private room,Private room,1,1,1,1,4.93,580,-97.71191,30.23547,0,0
78702,Holly,Entire guesthouse,Entire home/apt,4,1,1,5,4.93,150,-97.71923,30.25826,0,0
78731,Allandale,Private room in guest suite,Private room,2,1,1,30,4.43,38,-97.75273,30.32141,7,0
78758,Quail Hollow,Entire home,Entire home/apt,4,3,3,1,4.54,119,-97.70149,30.39954,35,336
78728,Willow Run,Private room in bed and breakfast,Private room,2,1,1,3,4.88,55,-97.67946,30.45986,16,100
78728,Willow Run,Private room in bed and breakfast,Private room,2,1,1,30,4.93,40,-97.68105,30.46051,14,43
78759,Great Hills,Entire rental unit,Entire home/apt,6,2,3,1,4.93,131,-97.75374,30.393,0,347
78750,Anderson Mill,Entire home,Entire home/apt,1,4,1,1,5.0,175,-97.8159,30.45116,1,0
78703,South Lamar,Entire condo,Entire home/apt,2,1,1,1,4.76,168,-97.75632,30.27535,29,0
78704,Zilker,Entire guesthouse,Entire home/apt,2,1,2,2,5.0,182,-97.76966,30.25008,56,1
78702,Holly,Entire loft,Entire home/apt,2,1,1,30,4.93,109,-97.71656,30.25998,0,0
78704,South Congress,Entire guest suite,Entire home/apt,2,1,1,2,4.92,156,-97.75428,30.24237,64,221
78704,Barton Hills,Private room in condo,Private room,2,1,1,1,5.0,75,-97.77569,30.26069,3,0
78702,Rosewood,Private room in home,Private room,2,1,1,1,4.95,50,-97.71831,30.27321,152,0
78702,Rosewood,Private room in home,Private room,2,1,1,1,4.98,42,-97.71822,30.27344,106,0
78702,Rosewood,Entire home,Entire home/apt,6,3,3,5,4.84,140,-97.71957,30.27158,44,0
78759,Great Hills,Entire rental unit,Entire home/apt,3,1,2,2,4.6,98,-97.74836,30.40668,6,0
78744,McKinney,Entire home,Entire home/apt,8,4,4,3,5.0,349,-97.69422,30.167543,3,153
78704,Travis Heights,Entire rental unit,Entire home/apt,3,1,1,2,4.0,270,-97.74403,30.25858,2,0
78757,Brentwood,Entire home,Entire home/apt,4,2,2,1,5.0,164,-97.7349,30.36251,2,0
78703,Tarrytown,Entire guest suite,Entire home/apt,3,1,1,30,5.0,70,-97.77213,30.29786,12,102
78758,Gracywoods,Entire rental unit,Entire home/apt,2,1,1,1,4.0,275,-97.69732,30.40308,1,0
78727,"North Austin, Scofield Farms",Entire home,Entire home/apt,4,2,2,30,4.96,230,-97.72369,30.42394,56,0
78704,Zilker,Private room in home,Private room,2,1,1,2,4.89,186,-97.77855,30.2491,9,175
78704,Zilker,Private room in home,Private room,2,1,1,2,4.4,165,-97.77895,30.24742,5,168
78736,West Oak Hill,Entire home,Entire home/apt,11,5,3,2,4.75,237,-97.90264,30.24233,8,20
78750,Sonesta West,Entire condo,Entire home/apt,6,2,2,2,4.31,86,-97.77929,30.43848,13,202
78746,Lakeshore Addition,Dome,Entire home/apt,8,4,5,3,4.97,657,-97.77881,30.32543,34,165
78745,South Austin,Private room in condo,Private room,1,1,1,2,4.93,90,-97.77023,30.220907,0,22
78704,Greater South River City,Entire home,Entire home/apt,7,3,4,1,4.93,457,-97.75311,30.23373,45,151
78717,Avery Ranch,Private room in home,Private room,2,1,1,1,4.93,29,-97.7966,30.49466,0,0
78741,Montopolis,Private room in home,Private room,2,1,1,2,5.0,85,-97.70135,30.2299,1,364
78726,Long Canyon,Private room in rental unit,Private room,2,1,1,1,5.0,50,-97.83727,30.43598,3,0
78759,Cherry Creek,Entire guesthouse,Entire home/apt,4,2,2,3,4.91,142,-97.75555,30.40875,34,152
78745,Cherry Creek,Entire townhouse,Entire home/apt,5,2,2,3,4.8,128,-97.82936,30.19562,46,236
78704,Barton Hills,Entire home,Entire home/apt,6,2,4,3,5.0,342,-97.78629,30.25339,1,0
78746,Westlake Hills,Entire home,Entire home/apt,8,4,4,3,5.0,875,-97.81,30.27347,22,83
78744,McKinney,Entire rental unit,Entire home/apt,4,1,2,2,4.93,186,-97.772514,30.169395,0,365
78702,East Cesar Chavez,Entire rental unit,Entire home/apt,2,1,1,2,4.9,120,-97.72417,30.26205,10,0
78730,Clarksville,Tiny home,Entire home/apt,1,1,1,2,4.93,77,-97.79755,30.362877,0,324
